gid,val,emd_cd,emd_nm
라라080610,22,46230250,광양읍
라라174786,12,46230360,다압면
라라075683,18,46230310,봉강면
라라101637,255,46230250,광양읍
라라107721,19,46230320,옥룡면
라라152645,0,46230330,옥곡면
라라190766,16,46230360,다압면
라라069686,7,46230310,봉강면
라라146625,13,46230105,중군동
라라233667,0,46230350,진월면
라라103854,0,46230360,다압면
라라100620,10,46230250,광양읍
라라070643,57,46230250,광양읍
라라107691,0,46230320,옥룡면
라라239658,0,46230350,진월면
라라063608,0,46230250,광양읍
라라065764,0,46230310,봉강면
라라097628,0,46230250,광양읍
라라168610,0,46230104,성황동
라라085708,0,46230310,봉강면
라라064729,0,46230310,봉강면
라라183661,37,46230330,옥곡면
라라072687,14,46230310,봉강면
라라165748,0,46230340,진상면
라라075639,154,46230250,광양읍
라라079687,0,46230310,봉강면
라라061634,41,46230250,광양읍
라라061637,23,46230250,광양읍
라라063649,0,46230310,봉강면
라라210714,0,46230340,진상면
라라163671,0,46230330,옥곡면
라라193760,0,46230360,다압면
라라100689,0,46230320,옥룡면
라라126557,0,46230103,도이동
라라190603,8,46230107,마동
라라192680,20,46230340,진상면
라라058637,395,46230250,광양읍
라라248659,0,46230350,진월면
라라187650,32,46230330,옥곡면
라라082649,0,46230250,광양읍
라라097640,10,46230250,광양읍
라라207607,128,46230110,금호동
라라242656,9,46230350,진월면
라라077666,0,46230310,봉강면
라라205621,0,46230108,광영동
라라089775,0,46230320,옥룡면
라라160612,0,46230104,성황동
라라203719,0,46230340,진상면
라라189616,0,46230107,마동
라라215740,8,46230360,다압면
라라123831,0,46230360,다압면
라라145571,15,46230102,황길동
라라248676,23,46230350,진월면
라라055741,0,46230310,봉강면
라라159585,0,46230103,도이동
라라204720,0,46230340,진상면
라라096643,21,46230250,광양읍
라라162643,0,46230330,옥곡면
라라091725,12,46230320,옥룡면
라라152786,0,46230340,진상면
라라101721,11,46230320,옥룡면
라라198696,0,46230340,진상면
라라212640,0,46230350,진월면
라라202629,67,46230108,광영동
라라072686,46,46230310,봉강면
라라235615,0,46230109,태인동
라라144585,7,46230102,황길동
라라181599,17,46230106,중동
라라101623,0,46230250,광양읍
라라178607,0,46230106,중동
라라206687,0,46230340,진상면
라라258684,0,46230350,진월면
라라099612,8,46230250,광양읍
라라076654,195,46230250,광양읍
라라175596,1055,46230106,중동
라라195758,0,46230360,다압면
라라149581,0,46230102,황길동
라라208746,0,46230360,다압면
라라105719,0,46230320,옥룡면
라라111743,9,46230320,옥룡면
라라050739,0,46230310,봉강면
라라221641,13,46230350,진월면
라라077616,0,46230250,광양읍
라라171606,71,46230106,중동
라라108723,0,46230320,옥룡면
라라153666,0,46230330,옥곡면
라라060690,0,46230310,봉강면
라라235666,0,46230350,진월면
라라099645,8,46230250,광양읍
라라170800,6,46230360,다압면
라라233710,0,46230350,진월면
라라056635,21,46230250,광양읍
라라248656,14,46230350,진월면
라라100641,0,46230250,광양읍
라라191648,0,46230330,옥곡면
라라180616,39,46230106,중동
라라110682,16,46230320,옥룡면
라라148678,0,46230330,옥곡면
라라225657,7,46230350,진월면
라라074631,0,46230250,광양읍
라라235609,40,46230109,태인동
라라059742,9,46230310,봉강면
라라076635,299,46230250,광양읍
라라149648,0,46230330,옥곡면
라라143673,0,46230330,옥곡면
라라195754,0,46230360,다압면
라라093651,0,46230250,광양읍
라라185619,0,46230107,마동
라라212602,110,46230110,금호동
라라237702,0,46230350,진월면
라라060662,12,46230310,봉강면
라라073629,11,46230250,광양읍
라라170737,21,46230340,진상면
라라185659,20,46230330,옥곡면
라라239704,9,46230350,진월면
라라092778,0,46230320,옥룡면
라라213635,0,46230350,진월면
라라100674,0,46230320,옥룡면
라라176605,47,46230106,중동
라라212646,0,46230350,진월면
라라089651,0,46230250,광양읍
라라120837,0,46230360,다압면
라라188715,0,46230340,진상면
라라128837,0,46230360,다압면
라라196662,21,46230340,진상면
라라199632,112,46230108,광영동
라라131650,6,46230250,광양읍
라라110722,0,46230320,옥룡면
라라165670,34,46230330,옥곡면
라라074637,125,46230250,광양읍
라라170740,0,46230340,진상면
라라226734,0,46230360,다압면
라라141607,0,46230104,성황동
라라110667,0,46230320,옥룡면
라라074651,127,46230250,광양읍
라라117695,9,46230320,옥룡면
라라205751,8,46230360,다압면
라라157797,0,46230360,다압면
라라188651,12,46230330,옥곡면
라라187606,0,46230107,마동
라라207615,202,46230110,금호동
라라073608,0,46230250,광양읍
라라084708,0,46230310,봉강면
라라241689,6,46230350,진월면
라라079636,17,46230250,광양읍
라라094664,0,46230320,옥룡면
라라190647,16,46230330,옥곡면
라라104749,0,46230320,옥룡면
라라173597,2563,46230106,중동
라라180665,0,46230330,옥곡면
라라207706,12,46230340,진상면
라라114635,0,46230250,광양읍
라라073650,60,46230250,광양읍
라라186666,0,46230330,옥곡면
라라095668,0,46230320,옥룡면
라라191670,6,46230340,진상면
라라054631,0,46230250,광양읍
라라211669,0,46230350,진월면
라라198646,7,46230330,옥곡면
라라067630,23,46230250,광양읍
라라211744,0,46230360,다압면
라라072655,356,46230250,광양읍
라라077611,0,46230250,광양읍
라라056664,27,46230310,봉강면
라라091787,0,46230320,옥룡면
라라204620,0,46230108,광영동
라라161645,0,46230330,옥곡면
라라088770,9,46230320,옥룡면
라라192603,7,46230107,마동
라라207629,303,46230108,광영동
라라226630,8,46230350,진월면
라라174621,707,46230107,마동
라라087625,9,46230250,광양읍
라라048640,0,46230250,광양읍
라라115725,0,46230320,옥룡면
라라083666,0,46230310,봉강면
라라100657,8,46230250,광양읍
라라167750,0,46230340,진상면
라라106721,0,46230320,옥룡면
라라057745,0,46230310,봉강면
라라072677,0,46230310,봉강면
라라088623,12,46230250,광양읍
라라180618,43,46230107,마동
라라062633,15,46230250,광양읍
라라071668,24,46230310,봉강면
라라226661,8,46230350,진월면
라라068688,0,46230310,봉강면
라라205666,0,46230340,진상면
라라232727,0,46230350,진월면
라라193632,93,46230108,광영동
라라236707,9,46230350,진월면
라라065632,139,46230250,광양읍
라라140590,0,46230102,황길동
라라172730,9,46230340,진상면
라라167796,0,46230360,다압면
라라182659,0,46230330,옥곡면
라라192671,11,46230340,진상면
라라248678,17,46230350,진월면
라라205752,8,46230360,다압면
라라256683,0,46230350,진월면
라라117575,12,46230101,황금동
라라112696,7,46230320,옥룡면
라라193728,6,46230340,진상면
라라087746,0,46230320,옥룡면
라라089739,0,46230320,옥룡면
라라100695,0,46230320,옥룡면
라라169621,6,46230107,마동
라라191603,7,46230107,마동
라라074635,29,46230250,광양읍
라라100713,13,46230320,옥룡면
라라094673,10,46230320,옥룡면
라라224600,0,46230109,태인동
라라064663,6,46230310,봉강면
라라075635,154,46230250,광양읍
라라138693,0,46230330,옥곡면
라라099690,0,46230320,옥룡면
라라113697,0,46230320,옥룡면
라라082690,22,46230310,봉강면
라라198690,57,46230340,진상면
라라200632,40,46230108,광영동
라라206620,0,46230108,광영동
라라226646,17,46230350,진월면
라라075667,9,46230310,봉강면
라라077647,104,46230250,광양읍
라라062664,7,46230310,봉강면
라라097636,0,46230250,광양읍
라라170622,743,46230107,마동
라라125570,0,46230101,황금동
라라195651,0,46230330,옥곡면
라라088624,34,46230250,광양읍
라라225640,0,46230350,진월면
라라138840,0,46230360,다압면
라라176662,11,46230330,옥곡면
라라188728,0,46230340,진상면
라라198598,437,46230110,금호동
라라061727,0,46230310,봉강면
라라173641,0,46230105,중군동
라라177607,28,46230106,중동
라라173598,1060,46230106,중동
라라254685,13,46230350,진월면
라라197690,11,46230340,진상면
라라207697,21,46230340,진상면
라라227611,32,46230109,태인동
라라054753,25,46230310,봉강면
라라141665,0,46230330,옥곡면
라라172618,704,46230106,중동
라라198695,10,46230340,진상면
라라228655,7,46230350,진월면
라라099658,6,46230250,광양읍
라라186653,16,46230330,옥곡면
라라252682,8,46230350,진월면
라라095674,7,46230320,옥룡면
라라175715,0,46230340,진상면
라라178662,0,46230330,옥곡면
라라068631,91,46230250,광양읍
라라073653,68,46230250,광양읍
라라153667,19,46230330,옥곡면
라라065626,0,46230250,광양읍
라라107717,0,46230320,옥룡면
라라181600,19,46230106,중동
라라136830,0,46230360,다압면
라라072647,24,46230250,광양읍
라라133580,0,46230102,황길동
라라159774,0,46230340,진상면
라라186649,30,46230330,옥곡면
라라081613,28,46230250,광양읍
라라197689,0,46230340,진상면
라라056737,15,46230310,봉강면
라라212665,0,46230350,진월면
라라109739,0,46230320,옥룡면
라라192643,0,46230330,옥곡면
라라228609,34,46230109,태인동
라라183610,596,46230106,중동
라라234708,13,46230350,진월면
라라106736,0,46230320,옥룡면
라라142682,0,46230330,옥곡면
라라109701,15,46230320,옥룡면
라라168593,6,46230103,도이동
라라159671,8,46230330,옥곡면
라라174804,0,46230360,다압면
라라089624,31,46230250,광양읍
라라181610,115,46230106,중동
라라074613,0,46230250,광양읍
라라184652,15,46230330,옥곡면
라라170665,0,46230330,옥곡면
라라194760,0,46230360,다압면
라라221648,16,46230350,진월면
라라056721,9,46230310,봉강면
라라112688,0,46230320,옥룡면
라라119606,0,46230250,광양읍
라라210713,0,46230340,진상면
라라070645,27,46230250,광양읍
라라081643,55,46230250,광양읍
라라163667,0,46230330,옥곡면
라라135584,14,46230102,황길동
라라146721,7,46230340,진상면
라라078710,7,46230310,봉강면
라라196663,10,46230340,진상면
라라046633,6,46230250,광양읍
라라069611,17,46230250,광양읍
라라141581,0,46230102,황길동
라라180590,0,46230106,중동
라라168800,0,46230360,다압면
라라082644,66,46230250,광양읍
라라073638,65,46230250,광양읍
라라085689,0,46230310,봉강면
라라095755,0,46230320,옥룡면
라라227647,0,46230350,진월면
라라180660,7,46230330,옥곡면
라라219614,0,46230109,태인동
라라236611,0,46230109,태인동
라라168796,8,46230360,다압면
라라145574,12,46230102,황길동
라라200602,74,46230110,금호동
라라077660,0,46230250,광양읍
라라188764,0,46230360,다압면
라라055737,7,46230310,봉강면
라라112701,0,46230320,옥룡면
라라154835,0,46230360,다압면
라라079637,70,46230250,광양읍
라라068632,99,46230250,광양읍
라라146623,0,46230105,중군동
라라203620,0,46230108,광영동
라라199600,123,46230110,금호동
라라215650,0,46230350,진월면
라라063655,0,46230310,봉강면
라라065651,0,46230310,봉강면
라라213603,142,46230110,금호동
라라151647,17,46230330,옥곡면
라라097622,0,46230250,광양읍
라라201603,60,46230110,금호동
라라158597,0,46230103,도이동
라라171676,0,46230330,옥곡면
라라202603,243,46230110,금호동
라라082641,14,46230250,광양읍
라라197600,244,46230110,금호동
라라197613,0,46230107,마동
라라176694,0,46230330,옥곡면
라라073654,7,46230250,광양읍
라라185776,11,46230360,다압면
라라200597,71,46230110,금호동
라라197725,0,46230340,진상면
라라231652,0,46230350,진월면
라라058663,0,46230310,봉강면
라라209601,77,46230110,금호동
라라064653,6,46230310,봉강면
라라230655,7,46230350,진월면
라라082655,8,46230250,광양읍
라라084620,43,46230250,광양읍
라라172786,0,46230360,다압면
라라182653,11,46230330,옥곡면
라라078638,139,46230250,광양읍
라라202707,0,46230340,진상면
라라072701,0,46230310,봉강면
라라057663,0,46230310,봉강면
라라133608,0,46230104,성황동
라라217675,12,46230350,진월면
라라126855,0,46230360,다압면
라라209605,138,46230110,금호동
라라139579,0,46230102,황길동
라라214736,0,46230360,다압면
라라201630,32,46230108,광영동
라라168601,0,46230103,도이동
라라078610,31,46230250,광양읍
라라074681,0,46230310,봉강면
라라075651,120,46230250,광양읍
라라076643,40,46230250,광양읍
라라142591,0,46230102,황길동
라라098690,0,46230320,옥룡면
라라190681,0,46230340,진상면
라라114655,10,46230250,광양읍
라라171811,8,46230360,다압면
라라182756,0,46230360,다압면
라라083729,0,46230320,옥룡면
라라153832,0,46230360,다압면
라라060636,0,46230250,광양읍
라라109695,9,46230320,옥룡면
라라194663,0,46230340,진상면
라라063688,0,46230310,봉강면
라라208717,7,46230340,진상면
라라113744,0,46230320,옥룡면
라라173617,0,46230106,중동
라라145575,0,46230102,황길동
라라059728,15,46230310,봉강면
라라109719,7,46230320,옥룡면
라라110666,0,46230320,옥룡면
라라213746,0,46230360,다압면
라라102636,0,46230250,광양읍
라라089742,0,46230320,옥룡면
라라164643,16,46230330,옥곡면
라라173795,0,46230360,다압면
라라071636,0,46230250,광양읍
라라095683,0,46230320,옥룡면
라라168594,26,46230103,도이동
라라171737,0,46230340,진상면
라라078648,133,46230250,광양읍
라라165756,6,46230340,진상면
라라069687,21,46230310,봉강면
라라079656,0,46230250,광양읍
라라237677,0,46230350,진월면
라라069647,48,46230250,광양읍
라라150598,9,46230103,도이동
라라101645,0,46230250,광양읍
라라185600,0,46230107,마동
라라070634,314,46230250,광양읍
라라171590,0,46230103,도이동
라라201626,0,46230108,광영동
라라203631,20,46230108,광영동
라라068611,25,46230250,광양읍
라라189648,0,46230330,옥곡면
라라240691,0,46230350,진월면
라라245654,10,46230350,진월면
라라245657,0,46230350,진월면
라라107720,24,46230320,옥룡면
라라054662,0,46230310,봉강면
라라173786,0,46230360,다압면
라라239722,25,46230350,진월면
라라070611,0,46230250,광양읍
라라227646,12,46230350,진월면
라라098713,8,46230320,옥룡면
라라143787,0,46230340,진상면
라라171615,29,46230106,중동
라라171638,0,46230105,중군동
