BDTYP_CD,BULD_NM,BULD_NM_DC,BULD_SE_CD,BUL_MAN_NO,EMD_CD,GRO_FLO_CO,LNBR_MNNM,LNBR_SLNO,UND_FLO_CO,geometry,floor,geometry2,apt_nm
2002,,,0,17114,108,1,258,3,0,"MULTIPOLYGON (((127.7131149653946 34.96727248173557, 127.7131203342487 34.96724376902363, 127.7131604455472 34.96724916746184, 127.7131696535824 34.96720985029155, 127.7131039999622 34.96719974320595, 127.713105311653 34.96718935186118, 127.7130447941725 34.9671818646426, 127.7130300915805 34.96726322635205, 127.7130739401742 34.96726902655996, 127.7130736711728 34.96728097114602, 127.7130755802457 34.9672826815558, 127.7130800996369 34.96728489044485, 127.7130866234074 34.96728716871104, 127.7130981800791 34.96728646102703, 127.7131064526908 34.96728204997242, 127.7131149653946 34.96727248173557)))",1,"[[[127.7131149653946, 34.96727248173557], [127.71312033424869, 34.96724376902363], [127.71316044554723, 34.96724916746184], [127.71316965358241, 34.96720985029155], [127.71310399996221, 34.967199743205946], [127.713105311653, 34.96718935186118], [127.71304479417246, 34.967181864642605], [127.7130300915805, 34.967263226352046], [127.71307394017416, 34.96726902655996], [127.7130736711728, 34.96728097114602], [127.71307558024573, 34.9672826815558], [127.71308009963694, 34.96728489044485], [127.71308662340745, 34.96728716871104], [127.71309818007909, 34.96728646102703], [127.71310645269082, 34.96728204997242], [127.7131149653946, 34.96727248173557]]]",
2002,광영그린파크,109동,0,17115,108,4,258,3,0,"MULTIPOLYGON (((127.7138480538014 34.96809604598771, 127.7132869158396 34.96803302334291, 127.7132776411905 34.96809629001879, 127.7132719027551 34.96813544263819, 127.7138298814634 34.96819519391834, 127.7138480538014 34.96809604598771)))",4,"[[[127.71384805380141, 34.968096045987714], [127.71328691583959, 34.96803302334291], [127.71327764119054, 34.968096290018785], [127.71327190275511, 34.96813544263819], [127.71382988146343, 34.96819519391834], [127.71384805380141, 34.968096045987714]]]",광영그린파크 109동
2002,광영그린파크,103동,0,17111,108,4,258,3,0,"MULTIPOLYGON (((127.7132380031295 34.96733922742035, 127.7130085619623 34.96731230531687, 127.7130027186705 34.96734060617825, 127.7129875224468 34.96741427316533, 127.7135142547705 34.967476327193, 127.7135318059934 34.96737370369195, 127.7132380031295 34.96733922742035)))",4,"[[[127.71323800312952, 34.967339227420354], [127.71300856196227, 34.967312305316874], [127.71300271867051, 34.967340606178254], [127.71298752244677, 34.96741427316533], [127.71351425477054, 34.967476327193005], [127.71353180599336, 34.967373703691955], [127.71323800312952, 34.967339227420354]]]",광영그린파크 103동
2001,가야아파트,7동,0,17133,108,10,755,1,0,"MULTIPOLYGON (((127.7160678888641 34.96711358352493, 127.7156541313218 34.96660952574251, 127.7155575332459 34.96666362549587, 127.7159695722512 34.96716526004636, 127.7160678888641 34.96711358352493)))",10,"[[[127.71606788886409, 34.967113583524934], [127.7156541313218, 34.96660952574251], [127.71555753324586, 34.96666362549587], [127.71596957225118, 34.967165260046364], [127.71606788886409, 34.967113583524934]]]",가야아파트 7동
2001,가야아파트,3동,0,17129,108,10,755,1,0,"MULTIPOLYGON (((127.7150750215204 34.96650591159641, 127.7146613079197 34.96600207540629, 127.7145650183262 34.96605638888978, 127.7149783644458 34.96655955154501, 127.7150750215204 34.96650591159641)))",10,"[[[127.71507502152038, 34.96650591159641], [127.71466130791973, 34.966002075406294], [127.71456501832624, 34.96605638888978], [127.71497836444583, 34.96655955154501], [127.71507502152038, 34.96650591159641]]]",가야아파트 3동
2001,가야아파트,2동,0,17130,108,10,755,1,0,"MULTIPOLYGON (((127.7147236883802 34.96668068496093, 127.7141886558404 34.9660289074413, 127.7140942783309 34.96608026188697, 127.7146253697476 34.96673469493193, 127.7147236883802 34.96668068496093)))",10,"[[[127.71472368838019, 34.96668068496093], [127.71418865584042, 34.9660289074413], [127.71409427833092, 34.96608026188697], [127.71462536974757, 34.96673469493193], [127.71472368838019, 34.96668068496093]]]",가야아파트 2동
2001,가야아파트,5동,0,17135,108,10,755,1,0,"MULTIPOLYGON (((127.7152036932189 34.96606448993719, 127.7146717575669 34.96541247093901, 127.7145729649778 34.96546721375414, 127.7151093385911 34.96611841390724, 127.7152036932189 34.96606448993719)))",10,"[[[127.7152036932189, 34.96606448993719], [127.71467175756695, 34.965412470939015], [127.7145729649778, 34.96546721375414], [127.71510933859106, 34.96611841390724], [127.7152036932189, 34.96606448993719]]]",가야아파트 5동
2001,가야아파트,4동,0,17131,108,10,755,1,0,"MULTIPOLYGON (((127.7154857405019 34.96700601425702, 127.7151091873883 34.96655176127494, 127.7150186058716 34.96660397746038, 127.7153897712681 34.96705819929846, 127.7154857405019 34.96700601425702)))",10,"[[[127.71548574050189, 34.967006014257024], [127.71510918738825, 34.966551761274935], [127.7150186058716, 34.96660397746038], [127.71538977126808, 34.96705819929846], [127.71548574050189, 34.967006014257024]]]",가야아파트 4동
2001,가야아파트,1동,0,17134,108,10,755,1,0,"MULTIPOLYGON (((127.7142897890294 34.96675626966558, 127.7138340244891 34.96620465304147, 127.713736158947 34.96625535165035, 127.7141930468065 34.96681154996548, 127.7142897890294 34.96675626966558)))",10,"[[[127.71428978902944, 34.96675626966558], [127.71383402448909, 34.966204653041466], [127.71373615894696, 34.96625535165035], [127.71419304680646, 34.966811549965485], [127.71428978902944, 34.96675626966558]]]",가야아파트 1동
2001,가야아파트,상가동,0,17132,108,3,755,1,0,"MULTIPOLYGON (((127.7144729822344 34.96598239586653, 127.7145391468891 34.96594921594355, 127.7145517366298 34.965966664447, 127.714620467005 34.9659288454415, 127.7146077102744 34.96591234435297, 127.7146664864185 34.96587439448788, 127.7145066801148 34.9656823608341, 127.7144748845391 34.96569896126403, 127.7144656729493 34.96568848746739, 127.7144306616644 34.96570674723902, 127.7144383186545 34.96571851009516, 127.7143153474132 34.96578947489551, 127.7144729822344 34.96598239586653)))",3,"[[[127.71447298223438, 34.965982395866526], [127.71453914688908, 34.96594921594355], [127.71455173662977, 34.965966664447], [127.71462046700496, 34.965928845441496], [127.71460771027442, 34.965912344352965], [127.71466648641851, 34.965874394487884], [127.7145066801148, 34.9656823608341], [127.71447488453907, 34.96569896126403], [127.71446567294929, 34.96568848746739], [127.71443066166435, 34.96570674723902], [127.71443831865454, 34.96571851009516], [127.71431534741319, 34.96578947489551], [127.71447298223438, 34.965982395866526]]]",가야아파트 상가동
2001,가야아파트,6동,0,17128,108,10,755,1,0,"MULTIPOLYGON (((127.7156158113299 34.96656448483042, 127.715241585269 34.96611074132237, 127.7151460318686 34.96616405944201, 127.7155188809797 34.96661814484121, 127.7156158113299 34.96656448483042)))",10,"[[[127.71561581132991, 34.96656448483042], [127.71524158526896, 34.966110741322375], [127.71514603186856, 34.96616405944201], [127.71551888097966, 34.96661814484121], [127.71561581132991, 34.96656448483042]]]",가야아파트 6동
2001,금광1차아파트,111동,0,17430,106,17,1663,0,0,"MULTIPOLYGON (((127.6894855230781 34.93538196423697, 127.68948486778 34.93530217907352, 127.6894451473719 34.93530222373231, 127.6894452678601 34.93527995030816, 127.689483690442 34.93527915585202, 127.6894849119104 34.93519998200124, 127.6894421154793 34.93519866498911, 127.6894445300622 34.93514046817095, 127.6894577020805 34.93513972657055, 127.6894581992567 34.93510357899707, 127.6894441197582 34.93510312692009, 127.68944362525 34.93503997103647, 127.6893244380398 34.9350408802527, 127.6893238238791 34.93506564424175, 127.6893201358132 34.93506701717076, 127.6893199047956 34.9350917880041, 127.6893244689419 34.93509178019065, 127.6893259020918 34.93515331731611, 127.6893187788465 34.93515488996715, 127.6893195189581 34.93518323372315, 127.6893251244501 34.93518340930063, 127.6893238708497 34.93520368810906, 127.6893596274868 34.93520477461276, 127.6893580637149 34.93527311598748, 127.6893252948099 34.9352733015205, 127.6893249326351 34.93530858301756, 127.6893576133181 34.93530831686115, 127.6893599214115 34.93538156678152, 127.6894855230781 34.93538196423697)))",17,"[[[127.68948552307812, 34.93538196423697], [127.68948486778004, 34.935302179073524], [127.68944514737186, 34.93530222373231], [127.68944526786007, 34.93527995030816], [127.689483690442, 34.935279155852015], [127.68948491191044, 34.93519998200124], [127.68944211547932, 34.93519866498911], [127.68944453006219, 34.93514046817095], [127.68945770208046, 34.93513972657055], [127.68945819925668, 34.935103578997065], [127.68944411975815, 34.93510312692009], [127.68944362525001, 34.93503997103647], [127.68932443803978, 34.9350408802527], [127.68932382387905, 34.935065644241746], [127.68932013581323, 34.93506701717076], [127.68931990479562, 34.9350917880041], [127.68932446894186, 34.93509178019065], [127.68932590209182, 34.93515331731611], [127.68931877884654, 34.93515488996715], [127.68931951895813, 34.93518323372315], [127.68932512445006, 34.93518340930063], [127.68932387084968, 34.935203688109056], [127.68935962748681, 34.93520477461276], [127.68935806371493, 34.93527311598748], [127.68932529480986, 34.9352733015205], [127.68932493263512, 34.93530858301756], [127.68935761331807, 34.93530831686115], [127.68935992141154, 34.935381566781516], [127.68948552307812, 34.93538196423697]]]",금광1차아파트 111동
2001,금광1차아파트,관리동,0,17438,106,3,1663,0,0,"MULTIPOLYGON (((127.6904488529568 34.93518613664527, 127.6902705261229 34.93518685034988, 127.6902724679085 34.93540864735304, 127.6904509861411 34.93540589547144, 127.6904488529568 34.93518613664527)))",3,"[[[127.69044885295682, 34.93518613664527], [127.69027052612293, 34.93518685034988], [127.69027246790847, 34.93540864735304], [127.69045098614114, 34.93540589547144], [127.69044885295682, 34.93518613664527]]]",금광1차아파트 관리동
2001,금광1차아파트,102동,0,17432,106,17,1663,0,0,"MULTIPOLYGON (((127.6905745505759 34.93510120016403, 127.6905743895616 34.93508849182422, 127.6905937382884 34.93508817476273, 127.6905946583382 34.93509479458024, 127.6906265468895 34.93509536183231, 127.6906267144194 34.93509183654304, 127.6906759744648 34.93509124163116, 127.6906758351725 34.93509421692734, 127.6907077410141 34.93509423422711, 127.6907080533237 34.93508969858704, 127.6907287749911 34.93508864360918, 127.6907282945184 34.93510055337276, 127.6907677211961 34.93510073530289, 127.6907685408886 34.93508750762102, 127.690786919219 34.93508763770348, 127.6907876573159 34.93509213132933, 127.690821099419 34.93509392458652, 127.6908212842302 34.93508984936604, 127.6908489009782 34.93509004419723, 127.690845395923 34.93499031898399, 127.6902594143442 34.93499542726283, 127.6902600576632 34.93509332993592, 127.6902870852006 34.935093744563, 127.6902872491094 34.93509633055265, 127.6903194203423 34.93509667094127, 127.6903196899672 34.93509095475535, 127.6903381378863 34.93509155322117, 127.690337578784 34.93510322907434, 127.6903828542428 34.93510257575108, 127.6903829413544 34.93509074032835, 127.6904006793841 34.93509021610319, 127.690400517329 34.93509570633791, 127.6904317276774 34.9350963225552, 127.6904322364062 34.93509171369269, 127.6904819685141 34.93509128744189, 127.6904817919929 34.935095047137, 127.690516357656 34.93509507644348, 127.6905166375336 34.93508927907618, 127.6905345540711 34.93508915943351, 127.6905339204785 34.93510239507219, 127.6905745505759 34.93510120016403)))",17,"[[[127.69057455057595, 34.935101200164034], [127.69057438956156, 34.935088491824224], [127.6905937382884, 34.935088174762726], [127.69059465833823, 34.93509479458024], [127.69062654688953, 34.93509536183231], [127.69062671441942, 34.935091836543045], [127.6906759744648, 34.93509124163116], [127.69067583517246, 34.93509421692734], [127.6907077410141, 34.93509423422711], [127.6907080533237, 34.93508969858704], [127.69072877499107, 34.935088643609184], [127.69072829451842, 34.935100553372756], [127.69076772119614, 34.93510073530289], [127.69076854088864, 34.93508750762102], [127.69078691921898, 34.93508763770348], [127.69078765731591, 34.93509213132933], [127.69082109941901, 34.93509392458652], [127.69082128423021, 34.93508984936604], [127.69084890097815, 34.93509004419723], [127.69084539592303, 34.93499031898399], [127.6902594143442, 34.93499542726283], [127.69026005766315, 34.93509332993592], [127.69028708520061, 34.935093744563], [127.6902872491094, 34.93509633055265], [127.69031942034232, 34.93509667094127], [127.6903196899672, 34.93509095475535], [127.69033813788631, 34.93509155322117], [127.69033757878404, 34.93510322907434], [127.69038285424283, 34.93510257575108], [127.69038294135443, 34.93509074032835], [127.69040067938406, 34.93509021610319], [127.690400517329, 34.93509570633791], [127.69043172767745, 34.9350963225552], [127.69043223640622, 34.93509171369269], [127.6904819685141, 34.93509128744189], [127.69048179199291, 34.935095047137004], [127.69051635765595, 34.93509507644348], [127.69051663753359, 34.93508927907618], [127.69053455407106, 34.93508915943351], [127.69053392047847, 34.935102395072185], [127.69057455057595, 34.935101200164034]]]",금광1차아파트 102동
2001,금광1차아파트,109동,0,17431,106,17,1663,0,0,"MULTIPOLYGON (((127.6894427549656 34.93488330961616, 127.689442063478 34.93481622489173, 127.6894554751443 34.93481666272373, 127.6894569530424 34.93478392577032, 127.6894403116892 34.93478338904954, 127.6894418562791 34.93465770289768, 127.6894538446472 34.93465809470771, 127.6894545844279 34.93462478505925, 127.6894386991992 34.93462435222013, 127.6894404765063 34.93455930862664, 127.6893226815153 34.93455908324641, 127.6893237139954 34.93458311682215, 127.6893180003758 34.93458309508868, 127.6893182641693 34.93460944952605, 127.6893245382313 34.93460973849614, 127.6893257148691 34.93467463917251, 127.6893181933983 34.93467439331951, 127.6893184476022 34.93470091005657, 127.689322816602 34.93470112868957, 127.689325686721 34.93474075449922, 127.6893210034807 34.93474091621903, 127.6893204547693 34.93476827577165, 127.689327395949 34.93476849786894, 127.689326883332 34.93483295742487, 127.6893210392672 34.93483566756792, 127.6893208592521 34.93486130342442, 127.6893244722412 34.93486142718731, 127.6893241841608 34.9348832959474, 127.6894427549656 34.93488330961616)))",17,"[[[127.68944275496557, 34.93488330961616], [127.689442063478, 34.93481622489173], [127.68945547514426, 34.93481666272373], [127.68945695304241, 34.93478392577032], [127.68944031168921, 34.934783389049535], [127.68944185627913, 34.93465770289768], [127.6894538446472, 34.934658094707714], [127.68945458442792, 34.93462478505925], [127.68943869919916, 34.93462435222013], [127.68944047650629, 34.93455930862664], [127.68932268151535, 34.934559083246405], [127.68932371399536, 34.93458311682215], [127.68931800037579, 34.934583095088676], [127.68931826416932, 34.93460944952605], [127.68932453823129, 34.934609738496135], [127.68932571486906, 34.93467463917251], [127.68931819339825, 34.93467439331951], [127.68931844760223, 34.93470091005657], [127.68932281660196, 34.93470112868957], [127.68932568672102, 34.934740754499224], [127.68932100348069, 34.934740916219035], [127.68932045476934, 34.93476827577165], [127.68932739594904, 34.934768497868944], [127.68932688333197, 34.93483295742487], [127.68932103926721, 34.93483566756792], [127.68932085925209, 34.93486130342442], [127.6893244722412, 34.934861427187315], [127.68932418416082, 34.9348832959474], [127.68944275496557, 34.93488330961616]]]",금광1차아파트 109동
